UserId,Channel,%Weekend,hour,sessionId,Browser,DeviceType,isMobile,OS,Events,PageViews,%Bounce,Source,HourBins,Cluster
1262082110712340000,Paid Search,0.272727273,18.0,11,Chrome,desktop,0.0,Macintosh,9.0,8.0,0.0,cpc,18:00-20:59,2
1263523458590980000,Referral,0.0,22.0,1,Chrome,desktop,0.0,Macintosh,94.0,79.0,0.0,referral,21:00-23:59,4
1265954026564910000,Direct,0.0,19.0,4,Chrome,desktop,0.0,Macintosh,10.5,10.5,0.25,,18:00-20:59,2
1266146580677280000,Referral,0.0,20.0,1,Chrome,desktop,0.0,Macintosh,18.0,16.0,0.0,referral,18:00-20:59,1
1267576619278830000,Organic Search,0.0,4.0,1,Safari,desktop,0.0,Macintosh,74.0,59.0,0.0,organic,03:00-05:59,4
1267963226019040000,Direct,0.0,17.0,7,Chrome,desktop,0.0,Windows,8.0,7.0,0.0,,15:00-17:59,2
1268621517820510000,Referral,0.0,16.0,1,Chrome,desktop,0.0,Macintosh,34.0,27.0,0.0,referral,15:00-17:59,1
1269914564415910000,Referral,0.0,16.0,1,Chrome,desktop,0.0,Linux,122.0,55.0,0.0,referral,15:00-17:59,4
1270157374832420000,Organic Search,0.7,13.5,10,Chrome,mobile,1.0,Android,3.5,1.5,0.5,organic,12:00-14:59,5
1270881807221510000,Organic Search,0.0,14.0,1,Chrome,desktop,0.0,Windows,25.0,25.0,0.0,organic,12:00-14:59,0
1270972824994660000,Referral,0.0,17.0,3,Chrome,desktop,0.0,Macintosh,2.0,2.0,0.333333333,referral,15:00-17:59,5
1271048198095460000,Referral,0.0,18.0,3,Chrome,desktop,0.0,Macintosh,22.0,15.0,0.0,referral,18:00-20:59,1
1271739936649580000,Referral,0.0,19.5,4,Chrome,desktop,0.0,Macintosh,3.5,3.5,0.0,referral,18:00-20:59,1
1273085493567440000,Organic Search,0.333333333,22.0,3,Chrome,desktop,0.0,Macintosh,17.0,14.0,0.0,organic,21:00-23:59,0
1274369026865380000,Referral,0.0,15.0,1,Chrome,desktop,0.0,Linux,66.0,48.0,0.0,referral,15:00-17:59,4
1275591900543260000,Referral,0.0,21.5,4,Chrome,desktop,0.0,Linux,4.0,3.5,0.25,referral,21:00-23:59,5
1276106485558950000,Referral,0.0,18.0,3,Chrome,desktop,0.0,Macintosh,4.0,4.0,0.0,referral,18:00-20:59,1
1276186701480450000,Direct,0.0,23.0,1,Chrome,desktop,0.0,Chrome OS,33.0,27.0,0.0,,21:00-23:59,2
1276542147811880000,Organic Search,0.0,4.5,2,Chrome,desktop,0.0,Macintosh,29.0,18.5,0.0,organic,03:00-05:59,0
1277192701397780000,Organic Search,0.0,14.0,1,Chrome,desktop,0.0,Windows,23.0,19.0,0.0,organic,12:00-14:59,0
1277222785270870000,Organic Search,0.0,22.5,2,Chrome,desktop,0.0,Macintosh,36.0,26.5,0.5,organic,21:00-23:59,5
1280993661204340000,Referral,0.333333333,19.5,6,Chrome,desktop,0.0,Macintosh,9.5,8.0,0.166666667,referral,18:00-20:59,1
1285137808569530000,Direct,0.0,15.0,19,Chrome,desktop,0.0,Windows,10.0,8.0,0.052631579,,15:00-17:59,2
1285811160522710000,Referral,0.25,17.5,4,Chrome,desktop,0.0,Macintosh,8.5,8.0,0.0,referral,15:00-17:59,1
1286257134641750000,Referral,0.0,21.0,2,Chrome,desktop,0.0,Macintosh,8.5,6.5,0.0,referral,21:00-23:59,1
1288317908843550000,Organic Search,0.333333333,20.0,3,Chrome,desktop,0.0,Macintosh,24.0,19.0,0.0,organic,18:00-20:59,0
1291592657777580000,Organic Search,0.0,18.0,3,Chrome,desktop,0.0,Windows,53.0,39.0,0.0,organic,18:00-20:59,0
1292106186822110000,Organic Search,1.0,18.0,1,Chrome,desktop,0.0,Windows,42.0,34.0,0.0,organic,18:00-20:59,3
1292690271020890000,Organic Search,1.0,4.0,1,Safari,mobile,1.0,iOS,88.0,71.0,0.0,organic,03:00-05:59,4
1292918695745530000,Direct,0.0,19.0,32,Chrome,desktop,0.0,Windows,3.5,3.0,0.15625,,18:00-20:59,2
1293569204679360000,Direct,1.0,19.5,4,Chrome,desktop,0.0,Windows,13.5,11.0,0.25,,18:00-20:59,3
1293664043695930000,Referral,0.0,1.0,2,Chrome,desktop,0.0,Linux,27.5,23.0,0.0,referral,00:00-02:59,1
1293859889635600000,Referral,0.1,17.5,10,Chrome,desktop,0.0,Macintosh,31.5,23.0,0.2,referral,15:00-17:59,1
1294302951834290000,Referral,0.0,18.0,3,Chrome,desktop,0.0,Macintosh,21.0,19.0,0.0,referral,18:00-20:59,1
1295206490988110000,Organic Search,1.0,18.0,2,Chrome,desktop,0.0,Macintosh,28.0,21.0,0.0,organic,18:00-20:59,3
1295521698300230000,Direct,0.0,19.5,8,Chrome,desktop,0.0,Macintosh,17.0,14.5,0.0,,18:00-20:59,2
1297718838071700000,Direct,0.0,20.0,1,Internet Explorer,mobile,1.0,Windows,26.0,18.0,0.0,,18:00-20:59,2
1303409560162240000,Direct,0.5,7.5,2,Chrome,mobile,1.0,Android,21.0,17.5,0.0,,06:00-08:59,2
1304842977479200000,Organic Search,0.538461538,15.0,13,Chrome,desktop,0.0,Macintosh,2.0,2.0,0.076923077,organic,15:00-17:59,0
1306270201462950000,Referral,0.0,18.0,3,Chrome,desktop,0.0,Macintosh,18.0,12.0,0.0,referral,18:00-20:59,1
1307179574652870000,Direct,0.0,14.0,1,Chrome,desktop,0.0,Macintosh,19.0,18.0,0.0,,12:00-14:59,2
1308843236768320000,Organic Search,0.0,14.0,20,Chrome,desktop,0.0,Macintosh,8.0,6.0,0.1,organic,12:00-14:59,0
1310018827141690000,Referral,0.0,20.0,4,Chrome,desktop,0.0,Macintosh,8.5,6.0,0.0,referral,18:00-20:59,1
1311003026247670000,Referral,0.0,20.0,2,Chrome,desktop,0.0,Macintosh,17.0,15.5,0.0,referral,18:00-20:59,1
1311599839630890000,Organic Search,0.5,6.5,2,Safari,tablet,1.0,iOS,51.0,38.5,0.0,organic,06:00-08:59,3
1311682260438370000,Organic Search,0.0,18.0,3,Chrome,desktop,0.0,Macintosh,5.0,5.0,0.333333333,organic,18:00-20:59,5
1315772786660600000,Referral,0.272727273,15.0,33,Chrome,desktop,0.0,Macintosh,4.0,4.0,0.181818182,referral,15:00-17:59,1
1316486783766520000,Direct,0.0,14.0,2,Chrome,desktop,0.0,Windows,10.5,10.0,0.0,,12:00-14:59,2
1316642940221660000,Organic Search,1.0,18.0,5,Chrome,desktop,0.0,Windows,22.0,19.0,0.0,organic,18:00-20:59,3
1318990660958600000,Organic Search,0.333333333,4.0,3,Safari,desktop,0.0,Macintosh,6.0,5.0,0.0,organic,03:00-05:59,0
1321742489378650000,Paid Search,0.5,19.0,2,Safari,mobile,1.0,iOS,10.5,10.5,0.0,cpc,18:00-20:59,3
1323131540348890000,Organic Search,0.0,17.0,1,Chrome,desktop,0.0,Windows,38.0,29.0,0.0,organic,15:00-17:59,0
1323672990415200000,Organic Search,1.0,16.0,1,Chrome,desktop,0.0,Macintosh,18.0,17.0,0.0,organic,15:00-17:59,3
1323958521128950000,Organic Search,0.666666667,11.5,6,Chrome,desktop,0.0,Macintosh,4.0,3.5,0.166666667,organic,09:00-11:59,3
1324866380268870000,Organic Search,0.0,17.0,1,Chrome,desktop,0.0,Macintosh,21.0,19.0,0.0,organic,15:00-17:59,0
1325914909641950000,Referral,0.666666667,8.0,2,Chrome,desktop,0.0,Macintosh,7.0,7.0,0.0,referral,06:00-08:59,3
1327488227980810000,Referral,0.0,17.0,2,Chrome,desktop,0.0,Macintosh,17.0,14.0,0.0,referral,15:00-17:59,1
1329871856127530000,Referral,0.0,20.0,2,Chrome,desktop,0.0,Macintosh,21.5,18.0,0.0,referral,18:00-20:59,1
1331054854760360000,Organic Search,0.5,11.0,2,Safari,desktop,0.0,Macintosh,22.0,17.0,0.0,organic,09:00-11:59,0
1331759169231440000,Organic Search,1.0,14.0,2,Chrome,desktop,0.0,Macintosh,46.5,34.0,0.0,organic,12:00-14:59,3
1332936186691040000,Referral,0.0,19.0,7,Chrome,desktop,0.0,Macintosh,5.0,3.0,0.142857143,referral,18:00-20:59,1
1334008915798860000,Organic Search,0.0,16.5,2,Chrome,desktop,0.0,Windows,14.0,13.0,0.0,organic,15:00-17:59,0
1334328276765010000,Organic Search,0.0,21.0,1,Chrome,desktop,0.0,Macintosh,29.0,26.0,0.0,organic,21:00-23:59,0
1335574436340890000,Organic Search,0.0,17.0,1,Chrome,desktop,0.0,Macintosh,18.0,15.0,0.0,organic,15:00-17:59,0
1336773302249650000,Direct,0.0,13.5,2,Chrome,desktop,0.0,Macintosh,17.5,13.0,0.5,,12:00-14:59,5
1336922403988600000,Referral,0.0,18.0,2,Chrome,desktop,0.0,Macintosh,21.5,17.0,0.0,referral,18:00-20:59,1
1337744272385970000,Organic Search,0.0,19.5,2,Chrome,desktop,0.0,Linux,13.0,11.0,0.0,organic,18:00-20:59,0
1338352704338180000,Referral,1.0,12.0,1,Chrome,desktop,0.0,Macintosh,68.0,46.0,0.0,referral,12:00-14:59,3
1338395065492100000,Referral,0.0,16.0,2,Chrome,desktop,0.0,Macintosh,26.0,17.0,0.0,referral,15:00-17:59,1
1338601940113400000,Referral,0.0,13.0,1,Chrome,desktop,0.0,Macintosh,60.0,42.0,0.0,referral,12:00-14:59,4
1339321155836180000,Referral,0.0,18.0,5,Chrome,desktop,0.0,Macintosh,12.0,9.0,0.0,referral,18:00-20:59,1
1340775031836190000,Direct,0.0,15.0,2,Safari,mobile,1.0,iOS,6.0,5.5,0.5,,15:00-17:59,5
1342022667208740000,Organic Search,0.0,23.0,1,Chrome,desktop,0.0,Windows,18.0,16.0,0.0,organic,21:00-23:59,0
1342741603893280000,Organic Search,0.0,1.0,1,Chrome,desktop,0.0,Macintosh,69.0,56.0,0.0,organic,00:00-02:59,4
1346851855808040000,Organic Search,0.0,19.0,1,Safari,desktop,0.0,Macintosh,29.0,26.0,0.0,organic,18:00-20:59,0
1349807768089700000,Organic Search,0.5,16.0,2,Safari,mobile,1.0,iOS,12.0,9.5,0.5,organic,15:00-17:59,5
1350238261946970000,Paid Search,1.0,17.0,1,Safari,desktop,0.0,Macintosh,55.0,40.0,0.0,cpc,15:00-17:59,3
1350820772322270000,Organic Search,0.0,13.0,1,Safari,mobile,1.0,iOS,58.0,41.0,0.0,organic,12:00-14:59,4
1358005848480860000,Paid Search,0.0,9.0,2,Chrome,mobile,1.0,Android,24.0,21.5,0.5,cpc,09:00-11:59,5
1361425561124750000,Referral,0.0,17.0,3,Chrome,desktop,0.0,Linux,16.0,15.0,0.0,referral,15:00-17:59,1
1364033099778280000,Direct,0.0,22.0,2,Chrome,desktop,0.0,Macintosh,24.0,22.5,0.0,,21:00-23:59,2
1364943586489030000,Referral,0.0,14.0,2,Chrome,desktop,0.0,Macintosh,35.5,24.5,0.0,referral,12:00-14:59,1
1366164390851970000,Referral,0.0,21.0,1,Chrome,desktop,0.0,Macintosh,16.0,14.0,0.0,referral,21:00-23:59,1
1366491597789780000,Direct,0.0,16.0,5,Chrome,desktop,0.0,Windows,21.0,16.0,0.2,,15:00-17:59,2
1368203961991990000,Organic Search,0.0,17.0,6,Chrome,desktop,0.0,Linux,7.0,6.0,0.0,organic,15:00-17:59,0
1370676865164120000,Organic Search,0.5,2.0,2,Safari,tablet,1.0,iOS,25.0,22.5,0.0,organic,00:00-02:59,0
1375499184080580000,Organic Search,0.0,21.0,9,Chrome,desktop,0.0,Windows,5.0,5.0,0.222222222,organic,21:00-23:59,0
1375569130571020000,Referral,1.0,14.0,2,Chrome,desktop,0.0,Chrome OS,13.0,10.0,0.0,referral,12:00-14:59,3
1379238346343750000,Organic Search,1.0,9.0,3,Chrome,desktop,0.0,Macintosh,22.0,19.0,0.0,organic,09:00-11:59,3
1379398622703970000,Organic Search,0.0,16.5,4,Chrome,desktop,0.0,Linux,4.0,3.0,0.5,organic,15:00-17:59,5
1379646428216790000,Paid Search,0.0,16.0,1,Chrome,mobile,1.0,Android,53.0,39.0,0.0,cpc,15:00-17:59,4
1380620338132950000,Direct,0.0,16.5,2,Chrome,desktop,0.0,Linux,34.5,24.0,0.0,,15:00-17:59,2
1381206547001290000,Referral,0.0,17.0,10,Chrome,desktop,0.0,Macintosh,1.5,1.5,0.5,referral,15:00-17:59,5
1381218680079060000,Referral,0.0,20.5,2,Chrome,desktop,0.0,Macintosh,19.5,12.0,0.0,referral,18:00-20:59,1
1381431420028480000,Referral,0.0,20.0,2,Chrome,desktop,0.0,Macintosh,25.0,17.0,0.0,referral,18:00-20:59,1
1383687428379660000,Direct,0.0,17.0,4,Chrome,desktop,0.0,Chrome OS,14.0,13.5,0.25,,15:00-17:59,2
1383949428914740000,Organic Search,1.0,4.0,1,Safari,mobile,1.0,iOS,15.0,13.0,0.0,organic,03:00-05:59,3
1386841622492700000,Organic Search,0.0,21.0,6,Chrome,desktop,0.0,Macintosh,14.0,11.0,0.166666667,organic,21:00-23:59,0
1387130239596230000,Display,0.0,14.0,2,Chrome,desktop,0.0,Linux,12.0,10.5,0.0,cpm,12:00-14:59,2
1388827316063990000,Direct,0.0,17.0,5,Chrome,desktop,0.0,Macintosh,35.0,25.0,0.2,,15:00-17:59,2
1389079324085460000,Referral,0.0,19.5,4,Chrome,desktop,0.0,Macintosh,12.0,9.0,0.25,referral,18:00-20:59,1
1390764594937000000,Referral,0.0,18.0,2,Chrome,desktop,0.0,Windows,19.0,15.0,0.0,referral,18:00-20:59,1
1392754042162970000,Organic Search,0.5,6.0,2,Firefox,desktop,0.0,Macintosh,20.5,17.0,0.0,organic,06:00-08:59,0
1392760476578320000,Referral,0.0,5.0,1,Chrome,desktop,0.0,Macintosh,63.0,35.0,0.0,referral,03:00-05:59,4
1393633173328800000,Referral,0.666666667,17.0,3,Chrome,desktop,0.0,Macintosh,17.0,14.0,0.0,referral,15:00-17:59,3
1394447537856750000,Referral,1.0,22.0,1,Chrome,desktop,0.0,Windows,76.0,54.0,0.0,referral,21:00-23:59,3
1395211458092910000,Referral,0.0,9.0,4,Chrome,desktop,0.0,Linux,25.5,20.0,0.0,referral,09:00-11:59,1
1398241955715720000,Organic Search,0.0,18.0,1,Chrome,desktop,0.0,Windows,22.0,18.0,0.0,organic,18:00-20:59,0
1398262961791730000,Referral,0.0,22.0,1,Chrome,desktop,0.0,Macintosh,58.0,50.0,0.0,referral,21:00-23:59,4
1401438949602290000,Organic Search,0.666666667,19.0,3,Chrome,desktop,0.0,Windows,22.0,20.0,0.0,organic,18:00-20:59,3
1403162671089900000,Organic Search,0.0,22.0,1,Internet Explorer,desktop,0.0,Windows,30.0,26.0,0.0,organic,21:00-23:59,0
1406789248645930000,Direct,0.0,16.0,2,Chrome,mobile,1.0,iOS,19.5,16.0,0.0,,15:00-17:59,2
1408568077869590000,Referral,0.0,11.5,2,Chrome,desktop,0.0,Macintosh,21.0,15.5,0.0,referral,09:00-11:59,1
1409238456546430000,Referral,0.0,18.5,6,Chrome,desktop,0.0,Macintosh,5.0,4.0,0.166666667,referral,18:00-20:59,1
1410336440849350000,Referral,0.333333333,7.0,6,Chrome,desktop,0.0,Macintosh,42.5,34.5,0.166666667,referral,06:00-08:59,1
1411452354779780000,Referral,0.0,19.0,3,Chrome,desktop,0.0,Macintosh,7.0,7.0,0.0,referral,18:00-20:59,1
1413300845517350000,Referral,0.285714286,16.0,21,Chrome,desktop,0.0,Macintosh,6.0,5.0,0.142857143,referral,15:00-17:59,1
1413421667450080000,Social,0.0,19.0,4,Chrome,desktop,0.0,Windows,5.5,5.5,0.0,referral,18:00-20:59,1
1413774072675630000,Organic Search,1.0,2.0,1,Chrome,desktop,0.0,Macintosh,24.0,19.0,0.0,organic,00:00-02:59,3
1414623554753310000,Organic Search,0.0,17.0,4,Chrome,desktop,0.0,Macintosh,7.5,7.5,0.0,organic,15:00-17:59,0
1417164451104630000,Organic Search,0.333333333,16.0,3,Chrome,mobile,1.0,Android,10.0,9.0,0.0,organic,15:00-17:59,0
1419312945460670000,Organic Search,0.0,21.0,1,Chrome,desktop,0.0,Windows,22.0,20.0,0.0,organic,21:00-23:59,0
1420571529363350000,Referral,0.0,16.0,7,Chrome,desktop,0.0,Macintosh,5.0,4.0,0.0,referral,15:00-17:59,1
1421300908868530000,Organic Search,0.0,4.0,1,Edge,desktop,0.0,Windows,19.0,18.0,0.0,organic,03:00-05:59,0
1423245652069790000,Display,0.0,11.5,4,Chrome,desktop,0.0,Macintosh,3.5,3.5,0.0,cpm,09:00-11:59,2
1424355572088320000,Organic Search,0.0,18.0,3,Chrome,desktop,0.0,Windows,14.0,12.0,0.0,organic,18:00-20:59,0
1424707127501880000,Direct,0.5,13.0,2,Chrome,desktop,0.0,Macintosh,7.5,7.5,0.5,,12:00-14:59,5
1425777837250510000,Organic Search,0.0,17.0,2,Chrome,desktop,0.0,Macintosh,52.5,45.0,0.0,organic,15:00-17:59,4
1425879046045300000,Organic Search,0.5,7.5,2,Chrome,desktop,0.0,Windows,24.0,19.0,0.0,organic,06:00-08:59,0
1426215359136230000,Referral,0.0,8.5,4,Chrome,desktop,0.0,Macintosh,7.0,6.5,0.0,referral,06:00-08:59,1
1426332006192740000,Referral,0.0,3.0,3,Chrome,desktop,0.0,Macintosh,65.0,43.0,0.333333333,referral,03:00-05:59,4
1429990945500720000,Referral,0.0,2.0,5,Chrome,desktop,0.0,Macintosh,10.0,8.0,0.2,referral,00:00-02:59,1
1433472344011350000,Referral,0.0,2.0,1,Chrome,desktop,0.0,Macintosh,64.0,47.0,0.0,referral,00:00-02:59,4
1434841168498000000,Direct,0.0,15.0,3,Chrome,desktop,0.0,Macintosh,43.0,32.0,0.0,,15:00-17:59,2
1435605154130540000,Organic Search,0.0,18.0,2,Safari,mobile,1.0,iOS,8.5,7.5,0.5,organic,18:00-20:59,5
1435684047649600000,Organic Search,0.0,17.5,4,Chrome,desktop,0.0,Macintosh,10.5,8.0,0.0,organic,15:00-17:59,0
1436571442090170000,Organic Search,0.0,14.0,1,Chrome,desktop,0.0,Windows,49.0,36.0,0.0,organic,12:00-14:59,0
1438175250765440000,Organic Search,1.0,17.0,1,Safari,mobile,1.0,iOS,40.0,32.0,0.0,organic,15:00-17:59,3
1438629930259850000,Organic Search,0.0,18.0,1,Chrome,desktop,0.0,Macintosh,89.0,64.0,0.0,organic,18:00-20:59,4
1439158050159700000,Direct,0.0,17.0,2,Chrome,desktop,0.0,Linux,12.5,11.0,0.5,,15:00-17:59,5
1439206441625630000,Referral,0.0,20.0,5,Chrome,desktop,0.0,Macintosh,25.0,20.0,0.0,referral,18:00-20:59,1
1439992538528230000,Referral,0.0,15.5,2,Chrome,desktop,0.0,Macintosh,11.5,9.5,0.0,referral,15:00-17:59,1
1440024345080700000,Organic Search,0.0,15.0,1,Chrome,desktop,0.0,Macintosh,42.0,32.0,0.0,organic,15:00-17:59,0
1440541984553820000,Organic Search,0.0,17.0,3,Chrome,desktop,0.0,Macintosh,17.0,14.0,0.0,organic,15:00-17:59,0
1441088421575110000,Direct,0.0,16.0,2,Chrome,desktop,0.0,Linux,13.5,11.5,0.0,,15:00-17:59,2
1441816679922270000,Direct,0.0,18.0,3,Chrome,desktop,0.0,Windows,28.0,23.0,0.0,,18:00-20:59,2
1442096132173970000,Referral,0.0,6.0,1,Chrome,desktop,0.0,Macintosh,27.0,23.0,0.0,referral,06:00-08:59,1
1442612237985610000,Organic Search,0.0,15.0,4,Chrome,desktop,0.0,Macintosh,5.0,5.0,0.5,organic,15:00-17:59,5
1442960211530040000,Organic Search,0.0,22.5,2,Safari,desktop,0.0,Macintosh,15.5,12.5,0.0,organic,21:00-23:59,0
1443139528202490000,Referral,0.25,18.5,4,Chrome,desktop,0.0,Macintosh,42.5,29.5,0.25,referral,18:00-20:59,1
1444097777351910000,Organic Search,1.0,14.5,2,Safari,desktop,0.0,Macintosh,16.0,12.5,0.0,organic,12:00-14:59,3
1447257816279880000,Referral,0.0,13.0,5,Chrome,desktop,0.0,Macintosh,8.0,6.0,0.2,referral,12:00-14:59,1
1447936115749280000,Organic Search,0.0,17.0,2,Chrome,desktop,0.0,Macintosh,15.5,14.5,0.0,organic,15:00-17:59,0
1449837580028480000,Organic Search,0.6,14.0,5,Safari,tablet,1.0,iOS,31.0,23.0,0.2,organic,12:00-14:59,3
1449902026609260000,Organic Search,0.0,7.0,2,Chrome,desktop,0.0,Windows,57.0,45.0,0.0,organic,06:00-08:59,4
1452613891025210000,Referral,0.0,17.0,13,Chrome,desktop,0.0,Macintosh,7.0,7.0,0.307692308,referral,15:00-17:59,5
1453028927786900000,Referral,0.0,18.5,4,Chrome,desktop,0.0,Macintosh,23.0,16.0,0.0,referral,18:00-20:59,1
1453691519754230000,Paid Search,0.1,14.5,10,Chrome,desktop,0.0,Macintosh,4.5,3.5,0.4,cpc,12:00-14:59,5
1455159374538420000,Display,0.0,11.5,6,Chrome,desktop,0.0,Macintosh,14.0,12.0,0.0,cpm,09:00-11:59,2
1456483801391420000,Organic Search,1.0,16.0,1,Firefox,desktop,0.0,Windows,21.0,19.0,0.0,organic,15:00-17:59,3
1459034960484060000,Referral,0.0,21.0,4,Chrome,desktop,0.0,Macintosh,7.0,7.0,0.0,referral,21:00-23:59,1
1459050472203160000,Direct,0.0,18.5,6,Safari,desktop,0.0,Macintosh,6.0,5.0,0.166666667,,18:00-20:59,2
1459360539535170000,Referral,0.0,20.0,5,Chrome,desktop,0.0,Macintosh,4.0,3.0,0.0,referral,18:00-20:59,1
1459959210477440000,Organic Search,0.0,16.0,1,Chrome,mobile,1.0,Android,44.0,39.0,0.0,organic,15:00-17:59,0
1459983608838100000,Referral,0.0,21.0,4,Chrome,desktop,0.0,Chrome OS,11.0,10.5,0.0,referral,21:00-23:59,1
1460451526173240000,Direct,0.0,18.5,2,Chrome,desktop,0.0,Linux,9.0,8.5,0.0,,18:00-20:59,2
1461441843694600000,Organic Search,0.0,21.0,1,Chrome,desktop,0.0,Windows,46.0,37.0,0.0,organic,21:00-23:59,0
1463636140819730000,Direct,0.666666667,1.0,3,Safari,desktop,0.0,Macintosh,24.0,18.0,0.0,,00:00-02:59,3
1464880667814730000,Referral,0.0,17.0,4,Chrome,desktop,0.0,Linux,6.0,5.0,0.5,referral,15:00-17:59,5
1465921528988600000,Organic Search,0.5,11.5,2,Chrome,desktop,0.0,Windows,10.5,8.5,0.5,organic,09:00-11:59,5
1466669446695200000,Organic Search,0.666666667,7.0,3,Chrome,desktop,0.0,Windows,4.0,4.0,0.333333333,organic,06:00-08:59,5
1467141040071370000,Direct,0.0,21.0,2,Chrome,desktop,0.0,Windows,21.0,18.5,0.0,,21:00-23:59,2
1468478016521430000,Direct,0.0,17.5,4,Chrome,desktop,0.0,Windows,7.5,6.5,0.0,,15:00-17:59,2
1468560120795000000,Organic Search,0.0,19.0,3,Chrome,desktop,0.0,Macintosh,22.0,17.0,0.333333333,organic,18:00-20:59,5
1468765833487350000,Referral,0.0,22.0,2,Chrome,desktop,0.0,Linux,14.5,11.0,0.0,referral,21:00-23:59,1
1469835204108690000,Organic Search,0.0,23.0,1,Chrome,desktop,0.0,Linux,24.0,22.0,0.0,organic,21:00-23:59,0
1470956649294060000,Direct,0.0,19.0,16,Chrome,desktop,0.0,Windows,5.0,4.5,0.0625,,18:00-20:59,2
1473787731334250000,Organic Search,0.0,16.0,1,Chrome,desktop,0.0,Windows,37.0,28.0,0.0,organic,15:00-17:59,0
1476938238176220000,Referral,0.153846154,18.0,13,Chrome,desktop,0.0,Macintosh,6.0,6.0,0.153846154,referral,18:00-20:59,1
1477324888224570000,Organic Search,0.0,17.0,1,Chrome,desktop,0.0,Macintosh,36.0,29.0,0.0,organic,15:00-17:59,0
1478304759820770000,Referral,0.0,16.0,25,Chrome,desktop,0.0,Macintosh,8.0,6.0,0.04,referral,15:00-17:59,1
1478676114594380000,Organic Search,0.0,0.0,1,Chrome,desktop,0.0,Linux,50.0,45.0,0.0,organic,00:00-02:59,4
1479905681893520000,Organic Search,0.5,3.5,2,Chrome,desktop,0.0,Windows,18.5,14.5,0.0,organic,03:00-05:59,0
1480311877127330000,Organic Search,0.225,13.5,40,Chrome,desktop,0.0,Macintosh,6.0,6.0,0.0,organic,12:00-14:59,0
1481084267519580000,Organic Search,0.666666667,16.0,6,Safari,desktop,0.0,Macintosh,3.5,3.0,0.166666667,organic,15:00-17:59,3
1481233997478270000,Direct,0.0,14.0,2,Chrome,desktop,0.0,Macintosh,6.0,5.5,0.0,,12:00-14:59,2
1482296984579870000,Referral,0.0,6.0,3,Chrome,desktop,0.0,Macintosh,9.0,7.0,0.0,referral,06:00-08:59,1
1483444603828010000,Organic Search,1.0,4.0,1,Chrome,desktop,0.0,Windows,77.0,58.0,0.0,organic,03:00-05:59,3
1484502136369110000,Organic Search,0.333333333,20.0,6,Chrome,desktop,0.0,Windows,12.0,7.5,0.0,organic,18:00-20:59,0
1486156672928250000,Direct,0.333333333,15.0,3,Chrome,desktop,0.0,Macintosh,6.0,6.0,0.0,,15:00-17:59,2
1489415395577760000,Organic Search,0.0,4.0,1,Chrome,desktop,0.0,Chrome OS,13.0,11.0,0.0,organic,03:00-05:59,0
1489499358843990000,Organic Search,0.0,19.0,2,Chrome,desktop,0.0,Macintosh,12.0,12.0,0.5,organic,18:00-20:59,5
1489909135644070000,Referral,0.0,4.0,5,Chrome,desktop,0.0,Macintosh,14.0,12.0,0.2,referral,03:00-05:59,1
1490558553818530000,Referral,0.0,20.0,1,Chrome,desktop,0.0,Macintosh,62.0,52.0,0.0,referral,18:00-20:59,4
1491231904139710000,Paid Search,0.6,5.0,5,Chrome,desktop,0.0,Macintosh,49.0,27.0,0.0,cpc,03:00-05:59,3
1492792022571400000,Referral,0.5,10.5,2,Chrome,desktop,0.0,Macintosh,14.0,12.0,0.0,referral,09:00-11:59,1
1494014144412240000,Referral,0.0,18.0,9,Chrome,desktop,0.0,Linux,11.0,10.0,0.0,referral,18:00-20:59,1
1494235640064680000,Organic Search,0.230769231,19.0,13,Firefox,desktop,0.0,Macintosh,1.0,1.0,0.769230769,organic,18:00-20:59,5
1495007874575990000,Direct,0.0,21.0,19,Internet Explorer,desktop,0.0,Windows,6.0,5.0,0.210526316,,21:00-23:59,2
1495136807015000000,Direct,1.0,16.0,1,Chrome,desktop,0.0,Macintosh,45.0,37.0,0.0,,15:00-17:59,3
1495276033637290000,Organic Search,0.0,0.0,1,Safari,desktop,0.0,Macintosh,66.0,46.0,0.0,organic,00:00-02:59,4
1495824928611610000,Organic Search,0.0,17.0,2,Safari,mobile,1.0,iOS,20.5,18.0,0.0,organic,15:00-17:59,0
1496770085953270000,Direct,0.0,18.0,1,Chrome,desktop,0.0,Macintosh,9.0,8.0,0.0,,18:00-20:59,2
1500606302843310000,Organic Search,0.0,21.0,1,Chrome,desktop,0.0,Macintosh,17.0,15.0,0.0,organic,21:00-23:59,0
1500993811020180000,Direct,0.1,21.0,10,Chrome,desktop,0.0,Chrome OS,11.0,10.5,0.0,,21:00-23:59,2
1501789786482780000,Paid Search,0.0,4.0,9,Safari,mobile,1.0,iOS,3.0,3.0,0.333333333,cpc,03:00-05:59,5
1501922563642790000,Direct,1.0,18.0,1,Chrome,mobile,1.0,Android,38.0,26.0,0.0,,18:00-20:59,3
1502528664071510000,Referral,0.333333333,21.0,3,Chrome,desktop,0.0,Macintosh,9.0,8.0,0.0,referral,21:00-23:59,1
1502922485907270000,Referral,0.0,16.0,6,Chrome,desktop,0.0,Macintosh,2.5,2.5,0.333333333,referral,15:00-17:59,5
1505005738555930000,Referral,0.0,17.5,4,Chrome,desktop,0.0,Macintosh,10.5,8.5,0.25,referral,15:00-17:59,1
